Time	Node	Type	Packets	
31	249	CacheMisses	53
31	250	CacheHits	1
31	250	CacheMisses	53
31	251	CacheHits	5
31	251	CacheMisses	54
31	252	CacheHits	17
31	252	CacheMisses	50
31	253	CacheHits	25
31	253	CacheMisses	61
31	254	CacheHits	35
31	254	CacheMisses	60
31	255	CacheHits	19
31	255	CacheMisses	32
32	240	CacheHits	7
32	240	CacheMisses	105
32	241	CacheHits	4
32	241	CacheMisses	105
32	242	CacheHits	13
32	242	CacheMisses	105
32	243	CacheHits	39
32	243	CacheMisses	92
32	244	CacheHits	8
32	244	CacheMisses	70
32	245	CacheHits	5
32	245	CacheMisses	69
32	246	CacheHits	6
32	246	CacheMisses	77
32	247	CacheHits	6
32	247	CacheMisses	77
32	248	CacheHits	8
32	248	CacheMisses	76
32	249	CacheHits	11
32	249	CacheMisses	79
32	250	CacheHits	0
32	250	CacheMisses	73
32	251	CacheHits	6
32	251	CacheMisses	74
32	252	CacheHits	14
32	252	CacheMisses	75
32	253	CacheHits	66
32	253	CacheMisses	87
32	254	CacheHits	13
32	254	CacheMisses	42
32	255	CacheHits	41
32	255	CacheMisses	53
33	240	CacheHits	12
33	240	CacheMisses	106
33	241	CacheHits	24
33	241	CacheMisses	107
33	242	CacheHits	24
33	242	CacheMisses	94
33	243	CacheHits	32
33	243	CacheMisses	83
33	244	CacheHits	13
33	244	CacheMisses	74
33	245	CacheHits	8
33	245	CacheMisses	74
33	246	CacheHits	18
33	246	CacheMisses	81
33	247	CacheHits	27
33	247	CacheMisses	89
33	248	CacheHits	10
33	248	CacheMisses	47
33	249	CacheHits	9
33	249	CacheMisses	47
33	250	CacheHits	0
33	250	CacheMisses	38
33	251	CacheHits	3
33	251	CacheMisses	37
33	252	CacheHits	8
33	252	CacheMisses	39
33	253	CacheHits	39
33	253	CacheMisses	32
33	254	CacheHits	2
33	254	CacheMisses	12
33	255	CacheHits	21
33	255	CacheMisses	12
34	240	CacheHits	18
34	240	CacheMisses	121
34	241	CacheHits	37
34	241	CacheMisses	119
34	242	CacheHits	14
34	242	CacheMisses	96
34	243	CacheHits	43
34	243	CacheMisses	99
34	244	CacheHits	4
34	244	CacheMisses	70
34	245	CacheHits	4
34	245	CacheMisses	68
34	246	CacheHits	15
34	246	CacheMisses	73
34	247	CacheHits	24
34	247	CacheMisses	70
34	248	CacheHits	25
34	248	CacheMisses	75
34	249	CacheHits	51
34	249	CacheMisses	88
34	250	CacheHits	8
34	250	CacheMisses	37
34	251	CacheHits	9
34	251	CacheMisses	40
34	252	CacheHits	5
34	252	CacheMisses	14
34	253	CacheHits	1
34	253	CacheMisses	8
34	254	CacheHits	3
34	254	CacheMisses	5
34	255	CacheHits	15
34	255	CacheMisses	7
35	240	CacheHits	9
35	240	CacheMisses	98
35	241	CacheHits	13
35	241	CacheMisses	100
35	242	CacheHits	28
35	242	CacheMisses	99
35	243	CacheHits	57
35	243	CacheMisses	114
35	244	CacheHits	2
35	244	CacheMisses	54
35	245	CacheHits	0
35	245	CacheMisses	52
35	246	CacheHits	6
35	246	CacheMisses	52
35	247	CacheHits	16
35	247	CacheMisses	55
35	248	CacheHits	12
35	248	CacheMisses	50
35	249	CacheHits	15
35	249	CacheMisses	50
35	250	CacheHits	7
35	250	CacheMisses	52
35	251	CacheHits	17
35	251	CacheMisses	57
35	252	CacheHits	34
