Time	Node	Type	Packets	
3	16	CacheHits	0
3	16	CacheMisses	0
3	17	CacheHits	0
3	17	CacheMisses	0
3	18	CacheHits	0
3	18	CacheMisses	0
3	19	CacheHits	0
3	19	CacheMisses	0
3	20	CacheHits	0
3	20	CacheMisses	0
3	21	CacheHits	0
3	21	CacheMisses	0
3	22	CacheHits	0
3	22	CacheMisses	0
3	23	CacheHits	0
3	23	CacheMisses	0
3	24	CacheHits	0
3	24	CacheMisses	0
3	25	CacheHits	0
3	25	CacheMisses	0
3	26	CacheHits	0
3	26	CacheMisses	0
3	27	CacheHits	0
3	27	CacheMisses	0
3	28	CacheHits	0
3	28	CacheMisses	0
3	29	CacheHits	0
3	29	CacheMisses	0
3	30	CacheHits	0
3	30	CacheMisses	0
3	31	CacheHits	0
3	31	CacheMisses	0
3	32	CacheHits	0
3	32	CacheMisses	0
3	33	CacheHits	0
3	33	CacheMisses	0
3	34	CacheHits	0
3	34	CacheMisses	0
3	35	CacheHits	0
3	35	CacheMisses	0
3	36	CacheHits	0
3	36	CacheMisses	0
3	37	CacheHits	0
3	37	CacheMisses	0
3	38	CacheHits	0
3	38	CacheMisses	0
3	39	CacheHits	0
3	39	CacheMisses	0
3	40	CacheHits	0
3	40	CacheMisses	0
3	41	CacheHits	0
3	41	CacheMisses	0
3	42	CacheHits	0
